Date,Opp,WL,TmScore,OppScore,FG,FGA,FGPer,Tm3P,Tm3PA,Tm3PPer,TmFT,TmFTA,TmFTPer,TmORB,TmTRB,TmAST,TmSTL,TmBLK,TmTOV,TmPF,ORtg,DRtg,Pace,FTr,Tm3PAr,TSPer,TRBPer,ASTPer,STLPer,BLKPer,TmeFGPer,TmTOVPer,ORBPer,TmFT_d_FGA,OppeFGPer,OppTOVPer,DRBPer,OppFT_d_FGA,Home,Opponent_PlayOff,Continuing_Players_WS48,Leaving_Players_WS48,Incoming_Players_WS48,WinsInLast15,WinsInLast10,WinsInLast5,days_between_games,ORtg_rolling_mean,DRtg_rolling_mean,TmScore_rolling_mean,OppScore_rolling_mean,Team_Prospect
1989-01-11,CHH,True,106,101,37,68,0.544,1,6,0.167,31,36,0.861,8,36,23,8,4,19,19,114.0,108.6,93.0,0.529,0.088,0.632,53.7,62.2,8.6,5.1,0.551,18.5,26.7,0.456,0.477,10.4,75.7,0.221,False,False,0.4978125,0.04575,0.1060208333333333,10.0,6.0,3.0,1,107.955,105.925,103.8,101.7,2.0999999999999943
1989-01-13,DEN,True,104,99,42,85,0.494,1,5,0.2,19,23,0.826,3,42,28,10,2,18,26,98.4,93.6,105.7,0.271,0.059,0.547,50.0,66.7,9.5,2.6,0.5,15.9,8.8,0.224,0.459,14.7,78.0,0.233,True,True,0.5043958333333334,0.0258541666666666,0.0876875,10.0,6.0,3.0,2,108.25999999999999,105.525,104.05,101.2,2.8499999999999943
1989-01-15,BOS,True,110,104,42,78,0.538,0,6,0.0,26,31,0.839,4,47,26,12,4,8,24,114.5,108.3,96.0,0.397,0.077,0.6,51.1,61.9,12.5,5.3,0.538,8.0,11.1,0.333,0.458,12.7,76.8,0.337,True,True,0.4895625,0.0335833333333333,0.101125,10.0,7.0,4.0,2,109.05,105.26499999999999,104.9,101.05,3.8500000000000085
1989-01-17,IND,True,103,96,45,90,0.5,0,5,0.0,13,19,0.684,13,43,28,12,5,10,25,108.9,101.5,94.6,0.211,0.056,0.524,50.6,62.2,12.7,6.7,0.5,9.2,29.5,0.144,0.475,16.5,73.2,0.235,True,False,0.5190416666666666,0.0412916666666666,0.0785,11.0,8.0,5.0,2,108.705,105.21499999999999,104.4,100.85,3.5500000000000114
1989-01-19,MIA,True,112,108,45,84,0.536,2,4,0.5,20,22,0.909,12,35,27,12,6,15,24,116.7,112.5,96.0,0.262,0.048,0.598,47.9,60.0,12.5,7.3,0.548,13.8,35.3,0.238,0.564,20.6,59.0,0.128,False,False,0.4428333333333333,0.0682083333333333,0.1074583333333333,11.0,8.0,5.0,2,108.375,104.96499999999999,104.75,101.25,3.5
1989-01-21,PHO,False,107,116,43,86,0.5,1,7,0.143,20,27,0.741,9,43,27,6,3,20,29,103.2,111.8,103.7,0.314,0.081,0.547,53.8,62.8,5.8,3.6,0.506,17.0,25.7,0.233,0.511,11.3,75.6,0.31,True,True,0.4954791666666666,0.0578541666666666,0.0780625,10.0,7.0,4.0,2,108.69000000000001,105.005,105.65,101.95,3.700000000000003
1989-01-24,DAL,True,109,91,44,87,0.506,2,5,0.4,19,22,0.864,17,46,29,10,3,12,16,122.4,102.2,89.0,0.253,0.057,0.564,56.8,65.9,11.2,3.9,0.517,11.0,42.5,0.218,0.488,13.4,70.7,0.107,True,False,0.4594583333333333,0.081125,0.0713958333333333,10.0,7.0,4.0,3,108.54,104.80499999999999,105.2,101.5,3.700000000000003
1989-01-25,PHI,False,108,120,46,91,0.505,4,10,0.4,12,13,0.923,10,32,29,10,6,11,18,114.0,126.7,94.7,0.143,0.11,0.558,42.7,63.0,10.6,7.8,0.527,10.2,25.6,0.132,0.582,11.6,61.1,0.154,False,True,0.4995833333333332,0.0797916666666666,0.0859583333333333,10.0,7.0,3.0,1,108.79,106.81500000000001,105.05,103.1,1.9500000000000028
1989-01-27,WSB,True,117,106,48,92,0.522,3,7,0.429,18,31,0.581,14,44,27,9,6,13,24,113.9,103.2,102.7,0.337,0.076,0.554,50.6,56.3,8.8,7.2,0.538,11.0,29.8,0.196,0.46,13.8,75.0,0.284,True,False,0.4791875,0.0764583333333333,0.0863333333333333,11.0,8.0,3.0,2,109.705,106.22,106.5,103.1,3.4000000000000057
1989-01-31,DET,False,98,104,37,91,0.407,3,13,0.231,21,26,0.808,18,52,20,10,4,13,35,98.9,105.0,89.7,0.286,0.143,0.478,51.0,54.1,10.1,4.8,0.423,11.3,32.1,0.231,0.44,14.5,73.9,0.357,True,True,0.5171666666666667,0.0759791666666666,0.1145833333333333,10.0,7.0,2.0,4,109.22999999999999,106.42999999999999,106.4,103.65,2.75
1989-02-02,SAC,True,109,98,41,85,0.482,2,9,0.222,25,36,0.694,15,53,26,12,3,16,17,108.5,97.6,100.4,0.424,0.106,0.54,59.6,63.4,12.0,4.0,0.494,13.7,34.9,0.294,0.506,14.4,82.6,0.09,True,False,0.5056458333333333,0.0574583333333333,0.0745833333333333,10.0,7.0,3.0,2,108.875,106.50999999999999,106.25,103.9,2.3499999999999943
1989-02-03,HOU,False,98,105,39,86,0.453,4,8,0.5,16,21,0.762,12,39,30,11,6,22,22,99.2,106.3,98.8,0.244,0.093,0.514,48.8,76.9,11.1,8.0,0.477,18.8,29.3,0.186,0.525,15.5,69.2,0.278,False,True,0.5109583333333333,0.0660833333333333,0.0835625,9.0,6.0,2.0,1,107.65000000000002,106.335,105.35,104.0,1.3499999999999943
1989-02-05,DET,False,102,113,42,80,0.525,6,15,0.4,12,16,0.75,10,33,30,8,5,20,25,109.3,121.1,93.3,0.2,0.188,0.586,47.1,71.4,8.6,6.4,0.563,18.7,28.6,0.15,0.531,11.2,65.7,0.333,False,True,0.5154791666666667,0.0906458333333333,0.0592083333333333,9.0,5.0,2.0,2,108.23499999999999,107.41,105.4,104.5,0.9000000000000057
1989-02-07,CHH,True,118,93,47,91,0.516,2,9,0.222,22,27,0.815,16,51,30,17,2,19,23,115.9,91.3,101.8,0.297,0.099,0.573,59.3,63.8,16.7,2.7,0.527,15.6,38.1,0.242,0.416,17.9,79.5,0.377,True,False,0.4408333333333333,0.05875,0.0952708333333333,10.0,5.0,2.0,2,108.88500000000002,106.24000000000001,106.5,103.8,2.700000000000003
1989-02-09,SAS,True,108,103,45,79,0.57,3,8,0.375,15,22,0.682,9,31,28,10,4,17,25,117.2,111.8,92.1,0.278,0.101,0.609,43.1,62.2,10.9,5.1,0.589,16.1,28.1,0.19,0.518,13.6,55.0,0.19,False,False,0.4961666666666666,0.0636666666666666,0.0884375,10.0,5.0,3.0,2,109.66999999999999,106.85,106.5,103.65,2.8499999999999943
1989-02-14,ATL,False,98,106,34,58,0.586,3,8,0.375,27,39,0.692,7,33,26,9,9,29,21,102.4,110.8,95.7,0.672,0.138,0.652,50.8,76.5,9.4,11.5,0.612,27.8,28.0,0.466,0.494,15.0,65.0,0.259,True,True,0.4612708333333333,0.0563541666666666,0.09225,9.0,5.0,2.0,5,109.60499999999999,108.02499999999998,106.35,104.7,1.6499999999999915
1989-02-16,MIL,True,117,116,42,81,0.519,1,5,0.2,32,37,0.865,14,41,30,10,10,15,25,119.9,118.9,97.6,0.457,0.062,0.601,48.2,71.4,10.2,11.8,0.525,13.4,35.0,0.395,0.505,10.7,60.0,0.186,True,True,0.5054791666666667,0.0994999999999999,0.062875,9.0,5.0,3.0,2,109.76000000000002,108.35999999999999,105.9,104.45,1.4500000000000028
1989-02-19,MIL,True,108,106,44,76,0.579,2,4,0.5,18,22,0.818,11,43,33,9,4,26,22,108.5,106.5,99.5,0.289,0.053,0.63,55.1,75.0,9.0,5.2,0.592,23.3,37.9,0.237,0.423,13.8,65.3,0.319,False,True,0.5470833333333334,0.0990416666666666,0.0100624999999999,9.0,6.0,4.0,3,110.04,108.275,106.4,104.6,1.8000000000000114
1989-02-20,POR,True,102,98,43,87,0.494,2,5,0.4,14,20,0.7,12,43,29,9,0,18,25,105.4,101.2,96.8,0.23,0.057,0.532,45.3,67.4,9.3,0.0,0.506,15.8,28.6,0.161,0.39,11.6,58.5,0.297,True,True,0.4770833333333333,0.1009583333333333,0.062625,9.0,6.0,4.0,1,110.08,107.30499999999999,106.9,104.2,2.700000000000003
1989-02-22,CHH,True,130,102,52,76,0.684,2,4,0.5,24,28,0.857,6,38,36,6,3,17,24,134.4,105.5,96.7,0.368,0.053,0.736,56.7,69.2,6.2,3.8,0.697,16.1,25.0,0.316,0.494,12.0,74.4,0.256,False,False,0.4880416666666667,0.0989375,0.0585625,9.0,7.0,4.0,2,111.28000000000002,107.22,108.2,104.25,3.950000000000003
1989-02-24,HOU,True,106,97,40,87,0.46,1,3,0.333,25,30,0.833,16,44,24,7,2,11,20,114.5,104.8,92.6,0.345,0.034,0.529,56.4,60.0,7.6,2.6,0.466,9.9,38.1,0.287,0.482,12.3,77.8,0.205,True,True,0.4867916666666667,0.1037916666666666,0.0525,10.0,7.0,5.0,2,111.30500000000002,107.03,108.2,104.05,4.150000000000006
1989-02-25,ATL,False,95,125,40,86,0.465,3,6,0.5,12,17,0.706,7,29,22,10,3,18,23,93.8,123.4,101.3,0.198,0.07,0.508,33.3,55.0,9.9,3.3,0.483,16.1,16.3,0.14,0.548,14.5,50.0,0.234,False,True,0.412375,0.0691249999999999,0.0779791666666666,9.0,7.0,4.0,1,111.075,108.52000000000001,107.75,105.35,2.4000000000000057
1989-02-28,SAS,True,121,102,51,93,0.548,3,9,0.333,16,20,0.8,12,35,41,16,3,19,23,116.6,98.3,103.8,0.215,0.097,0.594,49.3,80.4,15.4,3.8,0.565,15.7,34.3,0.172,0.525,23.6,63.9,0.225,True,False,0.4524999999999999,0.0787083333333333,0.08025,10.0,8.0,4.0,3,111.17999999999999,108.02000000000001,108.3,105.25,3.049999999999997
1989-03-03,MIL,True,102,96,41,78,0.526,2,3,0.667,18,23,0.783,10,43,26,12,5,19,21,106.4,100.2,95.8,0.295,0.038,0.579,55.1,63.4,12.5,7.1,0.538,17.7,28.6,0.231,0.45,14.7,76.7,0.3,True,True,0.5170625,0.0869583333333333,0.05275,10.0,8.0,4.0,3,111.05499999999999,107.95500000000001,108.25,105.25,3.0
1989-03-04,NYK,False,104,122,41,82,0.5,0,6,0.0,22,27,0.815,14,34,24,8,2,21,23,112.6,132.1,92.3,0.329,0.073,0.554,47.9,58.5,8.7,2.9,0.5,18.3,42.4,0.268,0.541,12.4,52.6,0.353,False,True,0.4988541666666667,0.075,0.06225,10.0,7.0,3.0,1,110.85,108.93499999999999,107.85,105.95,1.8999999999999915
1989-03-07,PHI,False,88,90,39,86,0.453,0,3,0.0,10,13,0.769,15,42,25,10,3,8,12,105.4,107.8,83.5,0.151,0.035,0.48,50.6,64.1,12.0,4.0,0.453,8.0,33.3,0.116,0.5,12.2,71.1,0.084,True,True,0.4881458333333334,0.0579791666666666,0.071,9.0,7.0,2.0,3,110.96,108.73500000000001,106.9,104.65,2.25
1989-03-08,BOS,False,95,104,44,86,0.512,3,8,0.375,4,6,0.667,13,40,29,12,3,24,22,98.4,107.8,96.5,0.07,0.093,0.536,52.6,65.9,12.4,3.9,0.529,21.3,33.3,0.047,0.538,16.8,73.0,0.256,False,True,0.2232291666666666,0.0589791666666666,0.1323958333333333,9.0,6.0,2.0,1,109.75999999999999,109.01499999999999,106.2,105.3,0.9000000000000057
1989-03-11,SEA,True,105,88,40,77,0.519,1,6,0.167,24,26,0.923,14,51,30,6,6,19,15,114.4,95.9,91.8,0.338,0.078,0.594,54.3,75.0,6.5,7.1,0.526,17.7,38.9,0.312,0.381,10.3,63.8,0.144,True,True,0.4930208333333333,0.0538541666666666,0.0738958333333333,10.0,6.0,2.0,3,109.78,107.475,106.05,103.7,2.3499999999999943
1989-03-13,IND,True,122,90,47,91,0.516,9,12,0.75,19,24,0.792,18,51,42,9,7,13,22,130.4,96.2,93.6,0.264,0.132,0.601,58.0,89.4,9.6,8.8,0.566,11.3,41.9,0.209,0.45,12.0,73.3,0.1,True,False,0.3927708333333333,0.0508541666666666,0.10675,10.0,6.0,2.0,2,110.60500000000002,107.125,106.3,102.9,3.3999999999999915
1989-03-15,CLE,False,91,115,40,89,0.449,1,7,0.143,10,12,0.833,14,35,26,8,2,18,21,94.0,118.8,96.8,0.135,0.079,0.483,43.2,65.0,8.3,2.6,0.455,16.0,28.0,0.112,0.573,15.5,67.7,0.256,False,True,0.4629999999999999,0.0437916666666666,0.1212916666666666,9.0,5.0,2.0,2,110.36000000000001,107.81500000000001,105.95,103.45,2.5
1989-03-17,NYK,True,129,124,46,83,0.554,6,8,0.75,31,38,0.816,6,31,31,11,8,19,25,119.0,114.4,108.4,0.458,0.096,0.647,47.0,67.4,10.1,11.8,0.59,16.0,17.1,0.373,0.618,18.4,80.6,0.395,True,True,0.4656875,0.0489375,0.116875,10.0,5.0,3.0,2,110.88500000000002,108.65500000000002,106.95,104.75,2.200000000000003
1989-03-18,IND,False,103,114,41,87,0.471,4,9,0.444,17,22,0.773,11,36,24,12,7,9,22,109.3,121.0,94.2,0.253,0.103,0.533,39.6,58.5,12.7,9.2,0.494,8.5,23.4,0.195,0.547,14.8,56.8,0.247,False,False,0.4828333333333333,0.0425416666666666,0.1188958333333333,9.0,5.0,3.0,1,111.38999999999999,109.39000000000001,107.2,105.2,2.0
1989-03-21,LAL,True,104,103,42,82,0.512,4,9,0.444,16,21,0.762,6,40,31,7,1,13,21,108.1,107.1,96.2,0.256,0.11,0.57,47.6,73.8,7.3,1.3,0.537,12.5,17.1,0.195,0.494,13.4,69.4,0.182,False,True,0.48975,0.0554374999999999,0.1145625,9.0,5.0,3.0,3,111.33,108.69000000000001,107.3,104.7,2.5999999999999943
1989-03-22,PHO,True,112,111,42,92,0.457,4,6,0.667,24,27,0.889,10,43,26,8,2,11,22,110.7,109.7,101.2,0.293,0.065,0.539,46.7,61.9,7.9,2.6,0.478,9.6,20.4,0.261,0.5,11.6,76.7,0.261,False,True,0.4607291666666666,0.0484166666666666,0.1321874999999999,9.0,5.0,3.0,1,111.07000000000001,109.60999999999999,107.0,105.6,1.4000000000000057
1989-03-24,POR,True,128,113,48,87,0.552,5,11,0.455,27,33,0.818,11,35,30,11,0,21,31,118.0,104.2,108.5,0.379,0.126,0.63,48.6,62.5,10.1,0.0,0.58,17.1,28.2,0.31,0.537,19.1,72.7,0.321,False,True,0.4608541666666667,0.0395,0.1281666666666666,9.0,6.0,4.0,2,111.11000000000001,109.23000000000002,108.0,106.1,1.9000000000000057
1989-03-25,SEA,True,111,110,41,85,0.482,8,12,0.667,21,24,0.875,10,43,24,11,2,21,15,106.6,105.6,104.1,0.282,0.141,0.581,47.3,58.5,10.6,2.3,0.529,18.0,25.0,0.247,0.48,12.7,64.7,0.118,False,True,0.4498541666666666,0.01725,0.1473125,9.0,7.0,4.0,1,111.32000000000001,108.97,108.65,106.3,2.3500000000000085
1989-03-28,GSW,True,115,106,49,106,0.462,2,10,0.2,15,20,0.75,21,61,37,10,6,16,18,107.2,98.9,107.2,0.189,0.094,0.501,56.5,75.5,9.3,7.1,0.472,12.2,38.9,0.142,0.474,13.8,74.1,0.156,True,True,0.4927291666666666,0.0347083333333333,0.105,10.0,8.0,5.0,3,110.68499999999999,107.97,108.55,105.8,2.75
1989-03-29,MIL,True,106,102,41,81,0.506,1,5,0.2,23,29,0.793,13,42,26,10,4,17,27,110.9,106.7,95.6,0.358,0.062,0.565,52.5,63.4,10.5,6.3,0.512,15.3,33.3,0.284,0.474,16.2,70.7,0.359,False,True,0.5421666666666667,0.0533125,0.03375,10.0,8.0,5.0,1,110.80499999999999,107.97999999999999,108.45,105.6,2.8500000000000085
1989-03-31,CLE,False,100,109,43,86,0.5,3,8,0.375,11,18,0.611,9,37,28,8,4,12,25,105.5,115.0,94.8,0.209,0.093,0.532,49.3,65.1,8.4,5.7,0.517,11.3,22.5,0.128,0.533,13.5,80.0,0.387,True,True,0.533375,0.0679791666666666,0.0385,9.0,7.0,4.0,2,110.80999999999999,108.67,108.35,106.15,2.1999999999999886
1989-04-02,NJN,True,106,95,40,88,0.455,1,3,0.333,25,26,0.962,16,48,29,11,8,13,14,112.3,100.7,94.4,0.295,0.034,0.533,51.1,72.5,11.7,9.1,0.46,11.6,34.8,0.284,0.468,12.3,66.7,0.063,True,False,0.5195416666666667,0.0876041666666666,0.028375,10.0,8.0,4.0,2,109.705,108.42999999999999,107.15,105.8,1.3500000000000085
1989-04-04,CHH,True,121,101,43,92,0.467,0,4,0.0,35,41,0.854,16,50,30,15,5,13,18,119.0,99.3,101.7,0.446,0.043,0.55,61.7,69.8,14.7,6.5,0.467,10.6,40.0,0.38,0.494,17.0,82.9,0.214,True,False,0.4619791666666666,0.0988333333333333,0.0510208333333333,11.0,8.0,4.0,2,109.92999999999999,108.155,107.9,106.0,1.9000000000000057
1989-04-06,DET,False,108,115,40,87,0.46,1,7,0.143,27,30,0.9,14,41,22,3,1,13,22,110.5,117.7,97.7,0.345,0.08,0.539,47.7,55.0,3.1,1.1,0.466,11.5,31.1,0.31,0.544,13.0,65.9,0.176,False,True,0.4943958333333333,0.1032291666666666,0.0512083333333333,11.0,8.0,3.0,2,110.76500000000001,107.87,108.55,105.5,3.049999999999997
1989-04-07,DET,False,112,114,35,81,0.432,2,5,0.4,40,51,0.784,13,38,18,5,5,10,32,118.0,120.1,85.9,0.63,0.062,0.541,46.3,51.4,5.3,6.8,0.444,8.8,32.5,0.494,0.512,11.3,59.5,0.333,True,True,0.5382291666666666,0.0883541666666666,0.0463333333333333,10.0,7.0,2.0,1,110.83500000000001,108.96,108.1,106.1,2.0
1989-04-09,ATL,False,100,108,40,90,0.444,0,5,0.0,20,22,0.909,20,45,22,9,2,13,26,113.9,123.0,87.8,0.244,0.056,0.502,47.9,55.0,10.2,2.4,0.444,11.5,44.4,0.222,0.462,10.4,51.0,0.264,False,True,0.4811041666666666,0.1393125,0.0341041666666666,9.0,6.0,2.0,2,111.21000000000001,110.1,108.0,106.7,1.2999999999999972
1989-04-13,IND,False,105,109,41,90,0.456,0,4,0.0,23,30,0.767,16,43,22,10,3,10,26,111.2,115.5,94.4,0.333,0.044,0.509,48.9,53.7,10.6,4.1,0.456,8.8,33.3,0.256,0.488,11.7,67.5,0.337,False,False,0.5492291666666667,0.0423749999999999,0.051875,9.0,5.0,1.0,4,111.14000000000001,109.27000000000001,108.05,106.05,2.0
1989-04-14,NJN,False,111,123,45,86,0.523,0,1,0.0,21,28,0.75,15,40,29,6,6,14,17,115.9,128.5,95.7,0.326,0.012,0.564,56.3,64.4,6.3,7.7,0.523,12.5,39.5,0.244,0.625,11.1,75.8,0.148,False,False,0.4507708333333333,0.0634375,0.0658541666666666,8.0,4.0,0.0,1,111.665,110.30499999999999,109.2,107.7,1.5
1989-04-16,CLE,False,92,111,37,89,0.416,1,6,0.167,17,19,0.895,10,42,22,8,2,12,25,93.2,112.5,98.7,0.213,0.067,0.472,46.2,59.5,8.1,2.7,0.421,11.0,20.0,0.191,0.549,12.7,78.0,0.256,False,True,0.3262708333333333,0.0513958333333333,0.0590833333333333,8.0,3.0,0.0,2,111.405,110.54,109.05,108.05,1.0
1989-04-17,NYK,True,104,100,39,78,0.5,1,6,0.167,25,35,0.714,10,47,29,5,10,18,22,104.0,100.0,100.0,0.449,0.077,0.557,51.1,74.4,5.0,12.5,0.506,16.2,25.6,0.321,0.409,9.1,69.8,0.192,True,True,0.4411041666666666,0.0544791666666666,0.0780416666666666,8.0,3.0,1.0,1,110.88499999999999,110.745,109.0,108.65,0.3499999999999943
1989-04-20,WSB,False,98,100,38,89,0.427,2,4,0.5,20,25,0.8,23,56,21,7,6,22,26,102.5,104.6,95.6,0.281,0.045,0.49,55.4,55.3,7.3,6.9,0.438,18.0,46.9,0.225,0.376,9.1,63.5,0.323,False,False,0.5048958333333334,0.0755833333333333,0.0373958333333333,7.0,3.0,1.0,3,109.48999999999998,111.16499999999999,107.8,109.15,-1.3500000000000085
1989-04-21,WSB,True,115,113,48,99,0.485,2,4,0.5,17,26,0.654,20,54,28,3,4,6,21,119.5,117.4,96.3,0.263,0.04,0.521,51.4,58.3,3.1,4.4,0.495,5.2,37.7,0.172,0.49,7.7,65.4,0.173,True,False,0.5215625,0.0604791666666666,0.0276666666666666,7.0,3.0,2.0,1,110.76499999999999,111.095,109.0,109.05,-0.04999999999999716
1989-04-23,CLE,False,84,90,34,82,0.415,0,6,0.0,16,20,0.8,14,44,24,11,3,21,23,88.7,95.0,94.7,0.244,0.073,0.463,46.8,70.6,11.6,3.6,0.415,18.8,29.8,0.195,0.402,15.7,63.8,0.23,True,True,0.4443541666666666,0.0547499999999999,0.0714166666666666,6.0,2.0,2.0,2,109.25,110.125,106.75,107.35,-0.5999999999999943
1989-11-03,CLE,True,124,119,44,93,0.473,4,11,0.364,32,43,0.744,14,44,27,10,5,12,25,113.6,109.1,98.8,0.462,0.118,0.554,48.9,61.4,9.2,6.3,0.495,9.7,29.8,0.344,0.538,15.7,69.8,0.204,True,True,0.6905416666666666,0.0,0.030625,6.0,3.0,3.0,194,109.465,109.53,107.8,107.6,0.20000000000000284
1989-11-04,BOS,False,100,102,43,92,0.467,0,4,0.0,14,22,0.636,15,43,26,15,7,13,27,102.4,104.4,97.7,0.239,0.043,0.492,46.7,60.5,15.4,8.2,0.467,11.3,33.3,0.152,0.467,15.7,59.6,0.2,True,True,0.5455,-0.0024791666666666,0.0347083333333333,5.0,3.0,2.0,1,109.18000000000002,109.39500000000001,107.6,107.55,0.04999999999999716
1989-11-07,DET,True,117,114,44,78,0.564,2,6,0.333,27,33,0.818,12,37,27,7,4,16,25,122.9,119.7,95.2,0.423,0.077,0.632,52.9,61.4,7.4,5.4,0.577,14.7,38.7,0.346,0.523,13.9,64.1,0.264,True,True,0.58,-0.0044791666666666,0.03675,6.0,4.0,3.0,3,109.78999999999999,109.89499999999998,107.85,107.7,0.14999999999999147
1989-11-08,MIN,True,96,84,36,78,0.462,1,1,1.0,23,25,0.92,11,41,11,6,2,18,25,104.2,91.2,92.1,0.321,0.013,0.539,51.9,30.6,6.5,2.5,0.468,16.8,32.4,0.295,0.372,12.4,66.7,0.233,False,False,0.4944166666666666,0.0416666666666666,0.0571666666666666,6.0,5.0,3.0,1,109.1,109.245,106.25,106.25,0.0
1989-11-10,NJN,False,107,117,40,86,0.465,1,6,0.167,26,35,0.743,16,39,18,9,7,17,24,109.5,119.8,97.7,0.407,0.07,0.528,45.9,45.0,9.2,8.6,0.471,14.4,34.8,0.302,0.512,12.1,59.0,0.337,False,False,0.5622499999999999,-0.0016458333333333,0.0469583333333333,5.0,5.0,3.0,2,109.245,109.955,106.05,106.6,-0.5499999999999972
1989-11-11,SEA,True,109,102,38,67,0.567,4,9,0.444,29,38,0.763,5,33,26,13,7,17,24,113.1,105.8,96.4,0.567,0.134,0.651,42.9,68.4,13.5,8.6,0.597,16.9,15.6,0.433,0.483,16.0,62.2,0.193,True,False,0.5709583333333333,-0.0028333333333333,0.0326666666666666,6.0,6.0,3.0,1,109.54,110.3,105.75,106.4,-0.6500000000000057
1989-11-14,SAC,True,96,94,40,99,0.404,2,6,0.333,14,22,0.636,22,61,20,8,5,16,19,95.8,93.8,100.3,0.222,0.061,0.442,57.5,50.0,8.0,6.0,0.414,12.8,36.7,0.141,0.456,10.1,84.8,0.121,False,False,0.6014166666666667,0.0106458333333333,0.0265416666666666,7.0,6.0,4.0,3,108.78500000000001,109.65500000000002,105.25,106.0,-0.75
1989-11-15,UTA,False,107,108,37,85,0.435,0,5,0.0,33,41,0.805,15,41,19,10,6,14,28,111.2,112.2,96.2,0.482,0.059,0.519,50.6,51.4,10.4,7.9,0.435,12.0,34.9,0.388,0.519,13.7,68.4,0.346,False,True,0.5618958333333334,-0.00425,0.030625,7.0,6.0,3.0,1,109.07000000000001,109.51500000000001,105.6,105.95,-0.3500000000000085
1989-11-18,SEA,False,110,119,44,95,0.463,7,16,0.438,15,20,0.75,17,39,20,6,2,15,21,114.6,124.0,96.0,0.211,0.168,0.53,50.0,45.5,6.2,3.0,0.5,12.6,36.2,0.158,0.627,14.3,71.0,0.253,False,False,0.5848541666666667,0.0179791666666666,0.0408333333333333,7.0,5.0,2.0,3,109.18499999999999,110.67999999999999,105.8,107.15,-1.3500000000000085
1989-11-21,POR,False,110,121,47,88,0.534,2,9,0.222,14,16,0.875,15,39,27,9,5,20,22,111.0,122.1,99.1,0.182,0.102,0.579,50.0,57.4,9.1,6.1,0.545,17.4,37.5,0.159,0.572,16.4,63.2,0.313,False,True,0.5400625,-0.0013958333333333,0.0387916666666666,7.0,5.0,2.0,3,108.785,111.82000000000001,105.25,108.15,-2.9000000000000057
